Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
CIS (BP),,1985,32.694386,23.815918,,2.4760916,4.788686,,36.22492,
CIS (BP),,1986,32.379093,24.05486,,2.4997563,4.7094455,,36.356846,
CIS (BP),,1987,31.513067,23.755089,,2.900305,4.6139345,,37.21761,
CIS (BP),,1988,30.68615,23.108852,,3.0748303,4.702712,,38.427456,
CIS (BP),,1989,30.883322,22.28821,,3.0286999,4.5643,,39.23547,
CIS (BP),,1990,31.408028,20.969313,0,2.6338613,4.900058,0,40.087193,0.0015498206
CIS (BP),,1991,30.96607,19.761818,0,2.7298176,4.991145,0,41.54957,0.0015741586
CIS (BP),,1992,30.073196,19.495077,0,2.8489513,5.340039,0,42.24114,0.0015954018
CIS (BP),,1993,26.83131,18.981567,0,3.0661101,5.944767,0,45.174606,0.0016402828
CIS (BP),,1994,25.47825,18.620228,0,2.758974,6.626581,0,46.51415,0.0018191804
CIS (BP),,1995,23.868366,18.297901,0,2.9844067,6.8577394,0,47.989716,0.0018705652
CIS (BP),,1996,21.666666,18.301865,0,3.441077,6.3976793,0,50.190838,0.0018720247
CIS (BP),,1997,22.653389,17.68149,0,3.6131628,6.74766,0,49.30232,0.0019799413
CIS (BP),,1998,21.768635,16.72695,0,3.4561846,6.7778,0,51.268417,0.0020167239
CIS (BP),,1999,21.574377,16.411034,0,4.0132184,6.854844,0,51.144524,0.0019992932
CIS (BP),,2000,21.166428,16.57387,0,4.254519,6.9628386,0.000063390595,51.039654,0.0026242137
CIS (BP),,2001,20.879478,16.409422,0,4.3367305,7.069282,0.00010089134,51.301323,0.0036573017
CIS (BP),,2002,20.448904,16.576807,0,4.475144,6.7185187,0.0002007676,51.77496,0.00546333
CIS (BP),,2003,20.829754,16.572416,0,4.6022444,6.4763494,0.000270785,51.50773,0.0112379845
CIS (BP),,2004,20.302807,15.986353,0,4.337987,6.947913,0.00024649684,52.411224,0.013473918
CIS (BP),,2005,20.276663,15.339574,0,4.4534025,6.817367,0.00023788484,53.099354,0.013403012
CIS (BP),,2006,20.602806,15.243695,0,4.4582624,6.4840517,0.00025689165,53.19648,0.014447266
CIS (BP),,2007,20.35347,15.011518,0,4.4724593,6.5180326,0.00030095206,53.63037,0.013848132
CIS (BP),,2008,20.740385,16.170254,0,4.524863,5.915165,0.00023060339,52.63372,0.014553017
CIS (BP),,2009,20.69738,15.455109,2.1773675e-7,4.708017,6.449604,0.00033087173,52.670757,0.01630712
CIS (BP),,2010,20.461395,14.937301,0.0000067771666,4.681534,6.1182623,0.0002761695,53.7798,0.0174584
CIS (BP),,2011,21.33298,15.081906,0.000048987793,4.5263505,5.718398,0.00033703333,53.31936,0.017514164
CIS (BP),,2012,21.724926,15.654966,0.00016778964,4.5660124,5.6364384,0.00047930476,52.3978,0.015937563
CIS (BP),,2013,21.848242,15.046581,0.0005036712,4.4851255,6.1325374,0.0005645546,52.466488,0.017335229
CIS (BP),,2014,22.554438,14.579066,0.004679959,4.6388545,5.8347225,0.003315736,52.362335,0.019789517
CIS (BP),,2015,21.977104,14.987379,0.010950378,5.068322,5.7390895,0.0087663615,52.187347,0.018809745
CIS (BP),,2016,22.233685,14.401375,0.016681671,4.974201,6.144161,0.01364722,52.19295,0.017462716
CIS (BP),,2017,21.944534,13.951896,0.020144468,5.0588493,6.1580553,0.015551198,52.82147,0.019929277
CIS (BP),,2018,21.549759,14.225737,0.023200614,4.829712,5.95017,0.020191856,53.37032,0.018761165
CIS (BP),,2019,21.986265,13.9690695,0.04100371,4.9322886,6.0470166,0.03298264,52.954662,0.019923821
CIS (BP),,2020,21.440073,13.552925,0.08577152,5.3044915,6.6442394,0.06311286,52.865158,0.025383526
CIS (BP),,2021,21.001621,12.832554,0.09588507,5.159657,6.2208304,0.10759332,54.53236,0.023448985
Canada,CAN,1965,46.277985,12.957609,0,0.026147766,25.138649,0,15.59961,0
Canada,CAN,1966,45.79837,11.932068,0,0.03300348,26.194748,0,16.041811,0
Canada,CAN,1967,46.7639,11.3059,0,0.028076189,25.610426,0,16.291702,0
Canada,CAN,1968,46.77915,11.541726,0,0.15829206,24.47401,0,17.04682,0
Canada,CAN,1969,45.924675,10.5062275,0,0.08600265,25.521269,0,17.961826,0
Canada,CAN,1970,45.746387,10.536042,0,0.15747409,25.025076,0,18.535017,0
Canada,CAN,1971,45.55185,9.710045,0,0.6282699,24.927824,0,19.18201,0
Canada,CAN,1972,44.561802,8.512785,0,0.98643386,25.893644,0,20.045338,0
Canada,CAN,1973,44.8219,8.073464,0,1.9215368,25.552883,0,19.630213,0
Canada,CAN,1974,44.202564,7.952893,0,1.7947893,26.811583,0,19.238178,0
Canada,CAN,1975,44.266037,7.8536406,0,1.5582587,26.156315,0,20.165756,0
Canada,CAN,1976,43.299683,8.879015,0,2.0616767,26.23788,0,19.427593,0.09415514
Canada,CAN,1977,41.25405,10.725749,0,2.9479225,25.673887,0,19.263807,0.13458526
Canada,CAN,1978,41.78025,8.653363,0,3.4260345,26.918936,0,19.081577,0.13983254
Canada,CAN,1979,42.161594,7.959816,0,3.7621908,27.135622,0,18.819378,0.1613979
Canada,CAN,1980,40.624176,9.5103445,0,3.979667,27.386648,0,18.346128,0.15303594
Canada,CAN,1981,38.704075,9.767793,0,4.2173743,29.179176,0,17.906832,0.22475226
Canada,CAN,1982,36.229603,10.641848,0,4.160508,29.155087,0,19.551798,0.26115093
Canada,CAN,1983,34.25351,11.195428,0,5.304439,30.243265,0,18.747396,0.2559602
Canada,CAN,1984,32.503746,11.722788,0,5.355674,30.586151,0,19.561947,0.26969427
Canada,CAN,1985,31.604362,10.908666,0,6.0102453,31.424173,0.000103050785,19.865097,0.18735775
Canada,CAN,1986,31.996164,10.013541,0,7.0095835,31.839462,0.000102063146,18.934778,0.20636456
Canada,CAN,1987,31.993055,10.427292,0,7.3625827,31.401583,0.00009888605,18.567524,0.24786215
Canada,CAN,1988,32.38128,10.766393,0,7.592769,29.355091,0.000095078816,19.64822,0.25615185
Canada,CAN,1989,33.314365,10.638843,0,7.196498,27.462397,0.00009415015,21.0329,0.35490575
Canada,CAN,1990,32.002056,10.490092,0,6.8339944,29.06128,0.0001883501,21.192856,0.41953236
Canada,CAN,1991,30.212671,10.112993,0,7.922101,30.078238,0.00018758656,21.252806,0.42100185
Canada,CAN,1992,30.192768,10.0334215,0.0001961274,7.320568,30.046764,0.0056246924,21.941132,0.45952466
Canada,CAN,1993,29.829481,8.688967,0.00019129939,8.323736,29.96167,0.005486231,22.706923,0.48354766
Canada,CAN,1994,29.349052,8.874745,0.00018427888,9.204444,29.367456,0.0052848915,22.644453,0.55437875
Canada,CAN,1995,30.061535,9.05511,0.00033593999,8.152398,29.208872,0.0051587326,22.842838,0.67375183
Canada,CAN,1996,29.987345,8.99606,0.00050213764,7.5243273,30.181753,0.0052772434,22.612957,0.6917763
Canada,CAN,1997,30.753624,9.355863,0.00058877433,6.660883,29.53221,0.00525123,22.94472,0.7468574
Canada,CAN,1998,31.803778,10.148173,0.00086834177,5.8539014,28.43158,0.0053276466,22.886776,0.8337036
Canada,CAN,1999,31.415949,9.453643,0.0011044745,5.8317976,28.729647,0.013490411,23.709816,0.80397314
Canada,CAN,2000,30.409449,9.7378845,0.0013312428,5.6239886,28.922241,0.021402262,24.460857,0.78040034
Canada,CAN,2001,31.926983,10.333509,0.001610227,6.0106916,27.265167,0.02705783,23.527407,0.86435133
Canada,CAN,2002,32.03158,10.052313,0.0017968575,5.68766,27.602667,0.032006558,23.68189,0.8682861
Canada,CAN,2003,33.068726,9.979935,0.0017809713,5.57723,26.268938,0.053922772,24.194096,0.8100715
Canada,CAN,2004,33.994106,9.28471,0.0010907815,6.5869427,25.879213,0.07226943,23.306316,0.8306128
Canada,CAN,2005,32.839077,9.183272,0.001283279,6.620733,27.322939,0.11832238,23.091442,0.77047145
Canada,CAN,2006,33.313507,8.945307,0.0015840593,7.041661,26.618729,0.18654643,23.083052,0.7563809
Canada,CAN,2007,32.94826,9.008506,0.0018773943,6.4323387,26.545048,0.21714824,23.916578,0.7329324
Canada,CAN,2008,32.184498,8.663615,0.0025417854,6.6449614,27.414108,0.2751314,23.91683,0.6582536
Canada,CAN,2009,32.674305,7.5333195,0.008187654,6.448738,27.694363,0.498895,24.134182,0.7677768
Canada,CAN,2010,33.79505,7.642767,0.018889913,6.3857293,25.973324,0.6448664,24.386765,0.87541884
Canada,CAN,2011,32.6191,6.6391306,0.04047138,6.3132153,26.597258,0.7212431,25.802183,0.83665866
Canada,CAN,2012,32.974285,6.277316,0.061776057,6.340016,26.670322,0.79333967,25.431465,0.89114755
Canada,CAN,2013,32.0415,5.9768295,0.10202179,6.7087183,26.66529,0.75856286,26.331127,0.8797275
Canada,CAN,2014,31.927511,5.6687636,0.1430604,6.897969,25.809252,0.8648308,27.357996,0.778796
Canada,CAN,2015,31.800705,5.6660075,0.19292669,6.4653816,25.470295,1.7971065,27.303753,0.7889557
Canada,CAN,2016,32.16355,5.347111,0.2708632,6.49253,25.890654,2.0778704,26.344208,0.9098946
Canada,CAN,2017,31.37452,5.4717245,0.2348336,6.343095,25.928694,2.0707884,27.13702,0.8552338
Canada,CAN,2018,32.204662,4.4495983,0.2459769,6.218432,24.999146,2.1471786,28.312784,0.8239665
Canada,CAN,2019,32.109962,4.1874647,0.26462185,6.254829,24.7622,2.1323593,28.861368,0.8096198
Canada,CAN,2020,29.756304,3.802085,0.29278252,6.400433,26.439915,2.4379308,29.499027,0.7802878
Canada,CAN,2021,29.919735,3.443459,0.3489035,5.9648275,25.743002,2.3737078,30.78354,0.7995368
Central America (BP),,1965,91.15913,0.0080160545,,0,8.832859,,,
Central America (BP),,1966,90.2566,0.040050905,,0,9.703324,,,
Central America (BP),,1967,89.49167,0.05376486,,0,10.454583,,,
Central America (BP),,1968,88.8323,0.037952658,,0,11.12973,,,
Central America (BP),,1969,87.920395,0.06417242,,0.27816695,11.737263,,,
Central America (BP),,1970,87.061516,0.020362072,,0.2339994,12.68411,,,
Central America (BP),,1971,87.01874,0.032558564,0,0.21037145,12.135387,0,0,0.6029399
Central America (BP),,1972,86.61608,0.13378164,0,0.34413105,12.158226,0,0,0.7477779
Central America (BP),,1973,87.21702,0.17529984,0,0.19824407,11.842177,0,0,0.56725854
Central America (BP),,1974,86.73988,0.06855906,0,0.10518918,12.376335,0,0,0.7100281
Central America (BP),,1975,88.03788,0.016459836,0,0.09177832,10.534098,0,0,1.319774
Central America (BP),,1976,86.8087,0.009313507,0,0.06227214,10.531955,0,0,2.5877528
Central America (BP),,1977,87.642746,0.01806194,0,0,9.979749,0,0,2.3594556
Central America (BP),,1978,84.63523,0.017762646,0,0,12.943311,0,0,2.403697
Central America (BP),,1979,82.71197,0.025959319,0,0,15.263839,0,0,1.9982461
Central America (BP),,1980,79.59204,0.19675134,0,,18.01513,0,0,2.1960804
Central America (BP),,1981,77.40281,0.19366223,0,,18.811718,0,0,3.5918043
Central America (BP),,1982,77.77207,0.044206683,0,,18.295372,0,0,3.8883414
Central America (BP),,1983,76.386566,0.03542298,0,,20.247297,0,0,3.3307195
Central America (BP),,1984,74.402916,0.009302774,0,,21.77244,0,0,3.815353
Central America (BP),,1985,72.942245,0.26715618,0,0,24.008078,0,0,2.7825296
Central America (BP),,1986,70.2192,0.26724407,0,0,27.038864,0,0,2.4746928
Central America (BP),,1987,70.89042,0.27010047,0,0,26.380268,0,0,2.4592097
Central America (BP),,1988,69.171074,0.13974085,0,0,28.27689,0,0,2.4123015
Central America (BP),,1989,67.95842,0.344239,0,0,28.691418,0,0,3.0059264
Central America (BP),,1990,67.752304,0.23583409,0,0,28.972635,0,0,3.0392263
Central America (BP),,1991,69.88246,0.31375837,0,0,26.660654,0,0,3.1431262
Central America (BP),,1992,72.6411,0.2640314,0,0,23.20656,0,0,3.8883085
Central America (BP),,1993,72.1784,0.31731734,0,0,24.08215,0,0,3.4221337
Central America (BP),,1994,74.56282,0.3030685,0,0,21.958849,0,0,3.175258
Central America (BP),,1995,76.62126,0.2200298,0,0,20.100761,0,0,3.0579476
Central America (BP),,1996,73.61462,0.54236555,0,0,22.816498,0.038971733,0,2.9875505
Central America (BP),,1997,75.6875,0.27704138,0,0,20.885935,0.123873085,0,3.025657
Central America (BP),,1998,78.31128,0.25920826,0,0,18.973137,0.09481113,0,2.3615675
Central America (BP),,1999,74.56561,0.49556583,0,0,21.375498,0.14205728,0,3.4212608
Central America (BP),,2000,73.59591,1.3985815,0,0,20.973904,0.23884708,0,3.7927537
Central America (BP),,2001,76.352,1.4379917,0,,18.009115,0.23566042,0,3.9652295
Central America (BP),,2002,75.08097,1.7304862,0,,18.60403,0.3271594,0,4.2573495
Central America (BP),,2003,75.17417,1.7319562,0,,18.486217,0.28200403,0,4.325649
Central America (BP),,2004,74.568245,1.7822825,0,,18.945452,0.3017868,0,4.4022336
Central America (BP),,2005,73.511314,1.4569196,0.0006353359,,20.039804,0.23618439,0,4.7551484
Central America (BP),,2006,73.64844,1.4736999,0.000710761,,19.75044,0.2988719,0,4.827834
Central America (BP),,2007,74.43256,1.5304893,0.00068521954,,18.695751,0.25064313,0,5.089867
Central America (BP),,2008,72.85415,1.5627811,0.00066734594,,20.276876,0.20018283,0,5.1053414
Central America (BP),,2009,73.4395,1.2371563,0.0007506652,,19.272787,0.43092263,0,5.618888
Central America (BP),,2010,71.230545,1.5111638,0.0009953044,,20.763596,0.5088345,0,5.9848614
Central America (BP),,2011,72.02031,2.1615407,0.0011539281,,19.3856,0.6855176,0,5.7458825
Central America (BP),,2012,70.17983,2.7227473,0.0018137476,,19.885052,1.0008703,0,6.209687
Central America (BP),,2013,69.492165,3.5114017,0.002652506,,19.109922,1.1780967,0,6.6604466
Central America (BP),,2014,69.532326,3.6253226,0.010850685,0,18.091478,1.7588096,0,6.8588743
Central America (BP),,2015,69.27278,4.208538,0.45566437,0,17.219925,2.4005322,0,6.442559
Central America (BP),,2016,68.80545,4.41993,0.85895646,0,16.701014,2.4077706,0,6.806877
Central America (BP),,2017,68.06481,3.0519755,1.0312401,0,19.227581,2.266381,0,6.3580117
Central America (BP),,2018,65.02447,3.8838427,1.2792969,0,19.159931,3.153564,0.4884493,7.010444
Central America (BP),,2019,67.00116,5.067279,1.5074263,0,14.656917,2.988013,1.2346983,7.5445185
Central America (BP),,2020,61.42645,5.1294146,1.9129244,0,19.929651,2.7473195,1.0016341,7.8526073
Central America (BP),,2021,61.717148,6.057018,1.9843658,0,19.601103,2.6673512,0.70350593,7.269503
Chile,CHL,1965,56.97546,18.553839,0,0,16.010857,0,8.459837,0
Chile,CHL,1966,58.18598,17.82819,0,0,15.744313,0,8.241514,0
Chile,CHL,1967,59.58196,17.48722,0,0,15.76555,0,7.165268,0
Chile,CHL,1968,63.03319,17.556772,0,0,13.261512,0,6.148519,0
Chile,CHL,1969,62.299843,16.295893,0,0,13.893923,0,7.510344,0
Chile,CHL,1970,62.302338,16.505596,0,0,14.088003,0,7.1040654,0
Chile,CHL,1971,63.806553,14.736845,0,0,14.543134,0,6.697999,0.2154707
Chile,CHL,1972,65.37954,11.780862,0,0,16.76107,0,5.898533,0.17999594
Chile,CHL,1973,64.6991,13.301434,0,0,17.016247,0,4.815775,0.16744608
Chile,CHL,1974,62.519093,12.726612,0,0,19.537651,0,5.064187,0.15245475
Chile,CHL,1975,60.423058,11.273637,0,0,21.746378,0,6.369501,0.1874275
Chile,CHL,1976,60.933994,10.825857,0,0,21.369362,0,6.6155953,0.25519788
Chile,CHL,1977,60.17806,11.23415,0,0,21.755028,0,6.563164,0.26960015
Chile,CHL,1978,62.1898,10.346124,0,0,21.383596,0,5.79077,0.2897111
Chile,CHL,1979,60.74282,11.078865,0,0,21.256308,0,6.6323967,0.28961226
Chile,CHL,1980,59.51795,11.845045,0,0,21.747541,0,6.576272,0.3131918
Chile,CHL,1981,59.9055,11.521266,0,0,21.943148,0,6.3103666,0.3197238
Chile,CHL,1982,57.92411,8.366797,0,0,26.155552,0,7.11958,0.43396303
Chile,CHL,1983,54.709488,9.751786,0,0,27.42795,0,7.4701033,0.64067644
Chile,CHL,1984,52.32514,12.572634,0,0,27.207058,0,7.3033266,0.5918419
Chile,CHL,1985,50.13088,12.39045,0,0,29.730808,0,7.182483,0.5653723
Chile,CHL,1986,51.296772,11.254756,0,0,30.38825,0,6.2837615,0.7764615
Chile,CHL,1987,51.04812,11.048918,0,0,31.37889,0,5.8081703,0.7159096
Chile,CHL,1988,50.48754,13.823645,0,0,27.586275,0,7.3270774,0.7754634
Chile,CHL,1989,50.82497,17.000656,0,0,21.07872,0,10.402837,0.6928288
Chile,CHL,1990,50.973312,19.457464,0,0,16.983301,0,10.611308,1.9746151
Chile,CHL,1991,50.572044,14.223409,0,0,22.199963,0,11.11989,1.8846982
Chile,CHL,1992,49.35768,11.080584,0,0,25.490206,0,11.206349,2.8651829
Chile,CHL,1993,50.9124,10.578339,0,0,24.807245,0,10.979997,2.7220237
Chile,CHL,1994,52.076084,11.883061,0,0,23.30869,0,10.086327,2.6458344
Chile,CHL,1995,53.116844,11.886624,0,0,23.44569,0,8.968051,2.582788
Chile,CHL,1996,53.278656,15.5597105,0,0,20.295172,0,8.609735,2.2567275
Chile,CHL,1997,50.125813,17.717892,0,0,19.929888,0,10.246745,1.979662
Chile,CHL,1998,51.165497,16.645756,0,0,16.742573,0,14.129496,1.3166847
Chile,CHL,1999,49.693954,16.495413,0,0,13.696676,0,18.534822,1.5791389
Chile,CHL,2000,45.824257,12.026239,0,0,18.160625,0,22.576103,1.412776
Chile,CHL,2001,43.225376,9.35537,0,0,20.32624,0.006560041,25.371885,1.7145578
Chile,CHL,2002,43.565544,9.106474,0,0,20.85875,0.006301001,24.71071,1.7522209
Chile,CHL,2003,42.332466,8.760103,0,0,20.326694,0.0062964964,26.89663,1.6778167
Chile,CHL,2004,42.75488,9.666036,0,0,17.849092,0.004258481,27.810642,1.9150956
Chile,CHL,2005,42.62872,9.103247,0,0,20.78759,0.0056928615,25.852787,1.621958
Chile,CHL,2006,44.376995,10.64595,0,0,21.346752,0.0052957027,22.410395,1.2146112
Chile,CHL,2007,55.966866,12.382165,0,0,16.455467,0.008251754,12.944833,2.242417
Chile,CHL,2008,58.505386,13.327371,0,0,17.883278,0.028095406,7.2518616,3.0040064
Chile,CHL,2009,58.307796,12.434242,0,0,18.82057,0.05906008,7.480531,2.8978012
Chile,CHL,2010,51.48168,13.937397,0,0,16.116493,0.24095778,15.316582,2.9068925
Chile,CHL,2011,51.72008,16.447187,0,0,13.892092,0.22866446,14.330396,3.3815694
Chile,CHL,2012,50.481354,18.71809,0.00022369338,0,13.249752,0.26837742,12.704596,4.5776086
Chile,CHL,2013,48.170605,20.805996,0.004364806,0,12.858711,0.3520819,12.590985,5.217257
Chile,CHL,2014,47.75713,21.413153,0.30048275,0,15.095819,0.9453247,10.636555,3.8515363
Chile,CHL,2015,47.094124,20.085672,0.8649482,0,15.021966,1.3447987,11.392534,4.1959596
Chile,CHL,2016,47.565372,19.41336,1.5364845,0,11.863281,1.4771858,13.31493,4.829384
Chile,CHL,2017,45.0862,19.99306,2.3112252,0,12.6512375,2.1508203,12.515707,5.291748
Chile,CHL,2018,45.122612,18.492355,2.8931642,0,13.207187,2.0279224,12.041736,6.2150216
Chile,CHL,2019,44.272118,18.069044,3.4458067,0,11.726439,2.677362,13.513846,6.295386
Chile,CHL,2020,43.3284,16.256197,4.4446054,0,12.677998,3.2699325,13.85787,6.1649942
Chile,CHL,2021,44.00197,15.907566,5.9992795,,9.360421,5.368247,13.571593,5.7909274
China,CHN,1965,8.401446,86.62346,0,0,4.253407,0,0.721688,0
China,CHN,1966,9.932254,85.27558,0,0,3.9831228,0,0.80904233,0
China,CHN,1967,10.905089,84.29622,0,0,3.818398,0,0.9802916,0
China,CHN,1968,11.804249,82.80655,0,0,4.458871,0,0.9303201,0
China,CHN,1969,13.00922,82.192795,0,0,3.7274022,0,1.0705793,0
China,CHN,1970,14.059609,81.70601,0,0,3.0095923,0,1.2247864,0
China,CHN,1971,16.127058,79.45637,0,0,3.0704048,0,1.3461616,0
China,CHN,1972,17.215126,77.94141,0,0,3.2275975,0,1.6158783,0
China,CHN,1973,19.893452,74.798325,0,0,3.417015,0,1.8911961,0
China,CHN,1974,22.182106,71.75951,0,0,3.7493546,0,2.3090308,0
China,CHN,1975,21.84733,72.22532,0,0,3.5038238,0,2.423518,0
China,CHN,1976,23.722,70.27836,0,0,3.3725684,0,2.627072,0
China,CHN,1977,22.982407,70.89777,0,0,3.228714,0,2.8911004,0
China,CHN,1978,23.243294,71.00979,0,0,2.7594638,0,2.9874582,0
China,CHN,1979,22.618168,71.30826,0,0,3.0088992,0,3.0646846,0
China,CHN,1980,20.145542,73.30905,0,0,3.5661976,0,2.979213,0
China,CHN,1981,19.344246,73.89391,0,0,4.066497,0,2.6953447,0
China,CHN,1982,18.319807,74.84298,0,0,4.4212723,0,2.415945,0
China,CHN,1983,17.556667,75.296936,0,0,4.8234906,0,2.3229043,0
China,CHN,1984,16.972132,76.30881,0,0,4.515455,0,2.2035987,0
China,CHN,1985,16.431536,77.00779,0,0,4.44183,0,2.1188498,0
China,CHN,1986,16.672918,76.83648,0,0,4.3385277,0,2.1520813,0
China,CHN,1987,16.434452,77.295784,0,0,4.2555475,0,2.014213,0
China,CHN,1988,16.463636,77.28856,0,0,4.3230724,0,1.92473,0
China,CHN,1989,16.432554,77.163925,0,0,4.468027,0,1.9354945,0
China,CHN,1990,16.056091,77.27796,0.00007453365,0,4.721199,0.00007523349,1.9422843,0.0023189483
China,CHN,1991,16.541233,77.16152,0.00007096357,0,4.422177,0.00032250112,1.8724607,0.0022078734
China,CHN,1992,17.049938,76.7235,0.00010099618,0,4.404492,0.004425624,1.8138518,0.0036828432
China,CHN,1993,17.591887,75.815544,0.00012511939,0.048123814,4.747567,0.006632106,1.7865863,0.0035365291
China,CHN,1994,16.824263,76.04548,0.00014705995,0.41666985,4.926808,0.011294927,1.761116,0.014224547
China,CHN,1995,17.634415,74.73299,0.00019989497,0.3517341,5.4434624,0.017599184,1.7270489,0.09255872
China,CHN,1996,18.547218,74.2189,0.00024397188,0.37299544,5.095832,0.0025466795,1.7177465,0.044510756
China,CHN,1997,20.230566,72.23218,0.00029620752,0.37255982,5.2773304,0.005331182,1.8029581,0.07877619
China,CHN,1998,20.795208,71.55738,0.00037632405,0.36369908,5.34623,0.009557452,1.855936,0.07161454
China,CHN,1999,21.4055,71.13107,0.0004414947,0.3725431,5.10523,0.012303074,1.9025952,0.07031131
China,CHN,2000,22.261292,69.58651,0.0005512908,0.40246052,5.573289,0.014782058,2.0928094,0.06830311
China,CHN,2001,21.517525,69.25189,0.0007303202,0.39498705,6.5358973,0.016943244,2.2169714,0.06505356
China,CHN,2002,21.321747,69.71366,0.0010316577,0.51823056,6.1892962,0.017997546,2.1658695,0.059531722
China,CHN,2003,20.448906,71.32709,0.0011733418,0.7625031,5.200834,0.018277897,2.160393,0.05089415
China,CHN,2004,20.410309,71.074524,0.0011832295,0.75399506,5.5042586,0.019893479,2.160229,0.04334806
China,CHN,2005,18.254896,73.26288,0.0011438854,0.69372624,5.4064536,0.026500845,2.23402,0.080551974
China,CHN,2006,17.861435,73.40382,0.001172809,0.64970094,5.3799367,0.04582375,2.507065,0.098539785
China,CHN,2007,17.220316,73.55063,0.0012868581,0.67300063,5.47777,0.061851494,2.8375208,0.12546927
China,CHN,2008,16.941816,71.93174,0.0016416038,0.70881206,6.879183,0.14148031,3.1489644,0.1821128
China,CHN,2009,16.864817,72.186356,0.0028689185,0.69121456,6.3305826,0.2839612,3.3220797,0.24488907
China,CHN,2010,17.947472,70.00409,0.006696733,0.68517035,6.795924,0.4719202,3.747277,0.27332002
China,CHN,2011,17.204336,70.66108,0.022978827,0.7367027,6.0576506,0.65238744,4.3136754,0.28129205
China,CHN,2012,17.333654,68.72546,0.030214002,0.79303384,7.252299,0.8661959,4.6252584,0.29466265
China,CHN,2013,17.453014,67.648056,0.067426264,0.8615259,7.3241687,1.1132983,5.0779757,0.3499898
China,CHN,2014,17.63268,65.76871,0.18284759,0.9941379,8.24093,1.2424304,5.407144,0.42376748
China,CHN,2015,18.733927,63.705444,0.30133498,1.2551918,8.506526,1.4165245,5.517938,0.48894227
China,CHN,2016,19.01971,62.085045,0.49642125,1.5264337,8.605503,1.7972635,5.8378596,0.55264735
China,CHN,2017,19.355314,60.298008,0.84473693,1.7072275,8.354614,2.184269,6.5006266,0.68445534
China,CHN,2018,19.530695,58.360863,1.2131844,1.9413749,8.221995,2.508665,7.3596826,0.7753224
China,CHN,2019,19.79859,56.765633,1.4769387,2.2062504,8.39045,2.672336,7.713569,0.8998813
China,CHN,2020,19.476852,55.817764,1.672719,2.2512457,8.467438,2.9886,8.211264,1.0558926
China,CHN,2021,19.409475,54.659897,1.9539526,2.3365886,7.768007,3.9174657,8.647788,1.2385374
Colombia,COL,1965,51.794487,26.348125,0,0,11.788209,0,10.069182,0
Colombia,COL,1966,54.168148,24.17743,0,0,12.017394,0,9.637033,0
Colombia,COL,1967,51.312435,24.912418,0,0,12.580107,0,11.1950445,0
Colombia,COL,1968,54.34421,21.529888,0,0,13.300462,0,10.8254385,0
Colombia,COL,1969,51.284145,22.577688,0,0,14.526139,0,11.612025,0
Colombia,COL,1970,53.242958,21.596462,0,0,14.817516,0,10.3430605,0
Colombia,COL,1971,55.990314,17.075602,0,0,15.987799,0,10.946293,0
Colombia,COL,1972,56.529896,15.796762,0,0,15.767954,0,11.905386,0
Colombia,COL,1973,54.389423,16.096819,0,0,17.170427,0,12.34333,0
Colombia,COL,1974,53.77721,17.368296,0,0,17.39551,0,11.458981,0
Colombia,COL,1975,52.922867,17.273489,0,0,18.840622,0,10.56803,0.39498675
Colombia,COL,1976,53.566,16.21586,0,0,19.001928,0,10.811011,0.4051971
Colombia,COL,1977,52.546448,16.255287,0,0,18.990406,0,11.831255,0.37660396
Colombia,COL,1978,50.103676,15.345451,0,0,20.485493,0,13.687987,0.37739447
Colombia,COL,1979,49.99954,14.56532,0,0,21.172752,0,13.890034,0.37235007
Colombia,COL,1980,46.90055,15.004857,0,0,22.660593,0,15.04962,0.38437906
Colombia,COL,1981,46.958958,14.940747,0,0,21.868048,0,15.881407,0.3508364
Colombia,COL,1982,46.059296,14.872379,0,0,22.33226,0,16.370604,0.36546206
Colombia,COL,1983,45.35507,15.605175,0,0,21.437752,0,17.249567,0.35243702
Colombia,COL,1984,43.887268,15.806803,0,0,23.266163,0,16.666103,0.3736711
Colombia,COL,1985,43.805084,15.6740055,0,0,24.065804,0,16.078943,0.37616074
Colombia,COL,1986,41.945038,14.962168,0,0,26.91404,0,15.816469,0.36228514
Colombia,COL,1987,40.617523,17.302902,0,0,26.975145,0,14.768725,0.33570838
Colombia,COL,1988,42.6705,13.780692,0,0,28.405401,0,14.800732,0.3426751
Colombia,COL,1989,41.623837,15.164479,0,0,29.468533,0,13.417682,0.32546556
Colombia,COL,1990,45.115818,7.3805876,0,0,32.293526,0,14.8626585,0.34740794
Colombia,COL,1991,44.594975,8.941917,0,0,31.371223,0,14.763306,0.32857633
Colombia,COL,1992,47.084084,14.361213,0,0,24.206678,0,13.949249,0.39877552
Colombia,COL,1993,45.375614,13.649172,0,0,27.433828,0,13.12782,0.41357288
Colombia,COL,1994,43.575672,14.533284,0,0,29.369959,0,12.081963,0.43912226
Colombia,COL,1995,45.202026,12.810164,0,0,28.866896,0,12.656234,0.46467924
Colombia,COL,1996,45.452778,9.669338,0,0,31.005436,0,13.401974,0.47047666
