procom;out;in;self;sum;inout;saldo
33027;1471;727;1151;3349;2198;-744
33028;150;45;170;365;195;-105
33029;549;349;431;1329;898;-200
33030;38;42;104;184;80;4
33031;128;63;76;267;191;-65
33032;11129;26419;40201;77749;37548;15290
33033;541;421;598;1560;962;-120
33034;158;34;94;286;192;-124
33035;3052;2897;2018;7967;5949;-155
33036;1199;648;1245;3092;1847;-551
33037;2059;1390;1444;4893;3449;-669
33038;2179;808;1474;4461;2987;-1371
33039;4159;2126;2408;8693;6285;-2033
33040;1942;933;1271;4146;2875;-1009
33041;294;87;146;527;381;-207
33042;944;501;578;2023;1445;-443
33043;552;130;249;931;682;-422
33044;610;200;373;1183;810;-410
33045;1463;725;776;2964;2188;-738
33046;495;413;474;1382;908;-82
33047;6;4;5;15;10;-2
33048;743;304;437;1484;1047;-439
34001;569;122;316;1007;691;-447
34002;226;89;562;877;315;-137
34003;593;441;907;1941;1034;-152
34004;322;146;483;951;468;-176
34005;130;27;96;253;157;-103
34006;1017;1010;2457;4484;2027;-7
34007;1615;875;1935;4425;2490;-740
34008;565;238;466;1269;803;-327
34009;4163;5423;3917;13503;9586;1260
34010;2769;1702;2297;6768;4471;-1067
34011;310;181;169;660;491;-129
34012;390;256;374;1020;646;-134
34013;2933;1389;2046;6368;4322;-1544
34014;4913;6303;8842;20058;11216;1390
34015;2083;1703;1822;5608;3786;-380
34016;1916;2334;1282;5532;4250;418
34017;1656;1924;1503;5083;3580;268
34018;2335;2599;3369;8303;4934;264
34019;1939;584;836;3359;2523;-1355
34020;3310;1160;2578;7048;4470;-2150
34021;1240;662;664;2566;1902;-578
34022;104;39;187;330;143;-65
34023;3746;1401;2309;7456;5147;-2345
34024;904;290;749;1943;1194;-614
34025;3941;2150;3277;9368;6091;-1791
34026;182;72;228;482;254;-110
34027;14369;45551;82153;142073;59920;31182
34028;186;74;231;491;260;-112
34029;474;428;288;1190;902;-46
34030;899;305;691;1895;1204;-594
34031;1876;2042;1263;5181;3918;166
34032;4561;1684;5386;11631;6245;-2877
34033;1522;1138;1514;4174;2660;-384
34034;1429;479;873;2781;1908;-950
34035;596;886;318;1800;1482;290
34036;1314;1109;1387;3810;2423;-205
34037;3483;1367;2193;7043;4850;-2116
34038;410;101;97;608;511;-309
34039;487;235;460;1182;722;-252
34040;193;65;188;446;258;-128
34041;2840;2246;1885;6971;5086;-594
34042;2786;1530;2499;6815;4316;-1256
34043;1431;857;758;3046;2288;-574
34044;117;42;54;213;159;-75
34045;836;517;695;2048;1353;-319
34046;270;97;208;575;367;-173
34048;493;364;382;1239;857;-129
35001;3193;1373;1970;6536;4566;-1820
35002;2880;1529;2445;6854;4409;-1351
35003;1115;666;590;2371;1781;-449
35004;3144;2298;2575;8017;5442;-846
35005;1650;927;1207;3784;2577;-723
35006;1612;1761;1353;4726;3373;149
35007;274;171;272;717;445;-103
35008;3317;1464;2504;7285;4781;-1853
35009;1725;911;1372;4008;2636;-814
35010;1665;1337;1191;4193;3002;-328
35011;1077;375;986;2438;1452;-702
35012;6329;3915;4703;14947;10244;-2414
35013;1251;243;1003;2497;1494;-1008
35014;5091;2651;4118;11860;7742;-2440
35015;2437;1456;2311;6204;3893;-981
35016;1324;2160;4028;7512;3484;836
35017;3048;3249;2344;8641;6297;201
35018;1093;553;894;2540;1646;-540
35019;163;36;189;388;199;-127
35020;4662;6880;9759;21301;11542;2218
35021;1699;1112;1970;4781;2811;-587
35022;1841;1212;1382;4435;3053;-629
35023;1934;1021;1544;4499;2955;-913
35024;2940;4251;5099;12290;7191;1311
35025;107;44;156;307;151;-63
35026;2342;1743;2565;6650;4085;-599
35027;2628;3356;3256;9240;5984;728
35028;3335;1757;4014;9106;5092;-1578
35029;1937;1227;1770;4934;3164;-710
35030;4530;1737;2826;9093;6267;-2793
35031;218;166;305;689;384;-52
35032;2287;2530;2746;7563;4817;243
35033;17298;33798;72130;123226;51096;16500
35034;1888;1087;1618;4593;2975;-801
35035;1233;699;972;2904;1932;-534
35036;4521;3400;4211;12132;7921;-1121
35037;2351;2049;2334;6734;4400;-302
35038;1787;1092;1404;4283;2879;-695
35039;3300;2241;2892;8433;5541;-1059
35040;6402;3722;7176;17300;10124;-2680
35041;1068;698;1166;2932;1766;-370
35042;474;137;316;927;611;-337
35043;1397;666;954;3017;2063;-731
35044;1113;632;707;2452;1745;-481
35045;763;235;780;1778;998;-528
36001;1623;600;708;2931;2223;-1023
36002;3445;2321;2523;8289;5766;-1124
36003;2408;2889;2474;7771;5297;481
36004;927;871;733;2531;1798;-56
36005;9679;9819;26417;45915;19498;140
36006;9589;3201;8300;21090;12790;-6388
36007;4863;3000;3387;11250;7863;-1863
36008;3658;3302;2551;9511;6960;-356
36009;1983;1707;1833;5523;3690;-276
36010;2284;1382;2304;5970;3666;-902
36011;396;251;841;1488;647;-145
36012;3181;3020;4801;11002;6201;-161
36013;5122;9585;4747;19454;14707;4463
36014;236;121;374;731;357;-115
36015;11357;4715;8689;24761;16072;-6642
36016;224;209;577;1010;433;-15
36017;1234;191;779;2204;1425;-1043
36018;589;191;645;1425;780;-398
36019;4992;5707;4624;15323;10699;715
36020;1549;1022;1187;3758;2571;-527
36021;2075;2210;1467;5752;4285;135
36022;4147;6852;8705;19704;10999;2705
36023;16305;48461;81353;146119;64766;32156
36024;194;59;180;433;253;-135
36025;463;179;548;1190;642;-284
36026;520;151;981;1652;671;-369
36027;5039;1699;3701;10439;6738;-3340
36028;2972;1145;2581;6698;4117;-1827
36029;405;164;712;1281;569;-241
36030;1958;2099;7369;11426;4057;141
36031;211;342;783;1336;553;131
36032;350;123;333;806;473;-227
36033;1309;403;626;2338;1712;-906
36034;2283;733;1142;4158;3016;-1550
36035;194;45;109;348;239;-149
36036;2124;2108;1265;5497;4232;-16
36037;3146;1751;2915;7812;4897;-1395
36038;1137;560;757;2454;1697;-577
36039;2004;905;1469;4378;2909;-1099
36040;8065;12607;13564;34236;20672;4542
36041;3193;1391;1832;6416;4584;-1802
36042;2426;638;1752;4816;3064;-1788
36043;399;228;622;1249;627;-171
36044;4464;2465;4232;11161;6929;-1999
36045;3776;2606;2848;9230;6382;-1170
36046;5641;5938;7564;19143;11579;297
36047;1028;413;1209;2650;1441;-615
37001;4004;4223;2733;10960;8227;219
37002;3747;5112;1885;10744;8859;1365
37003;2622;499;1106;4227;3121;-2123
37004;2127;2494;1440;6061;4621;367
37005;1962;5272;1131;8365;7234;3310
37006;35374;95311;153673;284358;130685;59937
37007;1198;630;658;2486;1828;-568
37008;5308;3595;4695;13598;8903;-1713
37009;4527;7162;3263;14952;11689;2635
37010;545;190;334;1069;735;-355
37011;11216;11253;7394;29863;22469;37
37012;1325;846;620;2791;2171;-479
37013;457;147;416;1020;604;-310
37014;299;99;283;681;398;-200
37015;1218;591;547;2356;1809;-627
37016;1593;2181;934;4708;3774;588
37017;2583;1367;1426;5376;3950;-1216
37018;1796;430;974;3200;2226;-1366
37019;6376;6797;3518;16691;13173;421
37020;5710;4895;5257;15862;10605;-815
37021;5194;5322;3009;13525;10516;128
37022;1062;585;1890;3537;1647;-477
37023;3367;4260;2269;9896;7627;893
37024;3703;2021;3528;9252;5724;-1682
37025;2205;1288;1423;4916;3493;-917
37026;695;173;402;1270;868;-522
37027;1135;1630;1564;4329;2765;495
37028;1933;489;975;3397;2422;-1444
37029;808;214;289;1311;1022;-594
37030;4167;5593;2256;12016;9760;1426
37031;1579;341;454;2374;1920;-1238
37032;9849;11871;27569;49289;21720;2022
37033;451;150;566;1167;601;-301
37034;1350;390;904;2644;1740;-960
37035;3125;1349;1842;6316;4474;-1776
37036;2387;624;1174;4185;3011;-1763
37037;5300;1606;4187;11093;6906;-3694
37038;3005;2590;1940;7535;5595;-415
37039;4167;1513;4403;10083;5680;-2654
37040;871;217;929;2017;1088;-654
37041;2046;304;1127;3477;2350;-1742
37042;4171;1782;1905;7858;5953;-2389
37043;1879;1567;1178;4624;3446;-312
37044;2034;1743;1218;4995;3777;-291
37045;1649;1110;1019;3778;2759;-539
37046;4509;4612;2979;12100;9121;103
37047;4842;3124;4474;12440;7966;-1718
37048;2139;1262;1499;4900;3401;-877
37049;1063;2102;1397;4562;3165;1039
37050;3240;2067;1789;7096;5307;-1173
37051;1048;289;1086;2423;1337;-759
37052;3083;2323;1726;7132;5406;-760
37053;6866;4775;8040;19681;11641;-2091
37054;10124;8799;6427;25350;18923;-1325
37055;4173;1477;2397;8047;5650;-2696
37056;2385;1773;1795;5953;4158;-612
37057;4306;3449;3375;11130;7755;-857
37058;819;193;488;1500;1012;-626
37059;1972;1417;1962;5351;3389;-555
37060;6034;7652;4134;17820;13686;1618
38001;4599;2283;6069;12951;6882;-2316
38002;1006;354;1100;2460;1360;-652
38003;3315;1284;3871;8470;4599;-2031
38004;7636;5986;11204;24826;13622;-1650
38005;1962;2253;3740;7955;4215;291
38006;2487;1974;7149;11610;4461;-513
38007;3282;2817;4504;10603;6099;-465
38008;12509;24289;54903;91701;36798;11780
38009;902;292;416;1610;1194;-610
38010;793;583;544;1920;1376;-210
38011;1383;984;948;3315;2367;-399
38012;805;392;399;1596;1197;-413
38013;1021;297;549;1867;1318;-724
38014;1559;481;1557;3597;2040;-1078
38015;1080;486;615;2181;1566;-594
38016;1126;496;578;2200;1622;-630
38017;1615;1672;1472;4759;3287;57
38018;3333;1609;1964;6906;4942;-1724
38019;2796;1076;2890;6762;3872;-1720
38020;918;174;464;1556;1092;-744
38021;2249;1319;1563;5131;3568;-930
38022;2746;671;1368;4785;3417;-2075
38023;1164;458;765;2387;1622;-706
38024;1249;851;915;3015;2100;-398
38025;283;514;1681;2478;797;231
38026;664;179;363;1206;843;-485
39001;2689;1935;3338;7962;4624;-754
39002;4748;2116;3587;10451;6864;-2632
39003;889;348;496;1733;1237;-541
39004;2097;585;1788;4470;2682;-1512
39005;585;217;783;1585;802;-368
39006;2943;1851;2438;7232;4794;-1092
39007;4833;3928;8784;17545;8761;-905
39008;2447;1502;2425;6374;3949;-945
39009;2218;1986;1719;5923;4204;-232
39010;6582;10745;24278;41605;17327;4163
39011;2441;1010;1728;5179;3451;-1431
39012;5663;7386;10271;23320;13049;1723
39013;2958;1352;2479;6789;4310;-1606
39014;10217;12562;68137;90916;22779;2345
39015;1586;1238;1565;4389;2824;-348
39016;3139;1444;3095;7678;4583;-1695
39017;1083;778;499;2360;1861;-305
39018;1347;463;1055;2865;1810;-884
40001;681;542;2395;3618;1223;-139
40003;3771;2579;2380;8730;6350;-1192
40004;993;189;461;1643;1182;-804
40005;1866;741;1487;4094;2607;-1125
40007;9981;18922;41993;70896;28903;8941
40008;4952;3843;7940;16735;8795;-1109
40009;1089;330;806;2225;1419;-759
40011;478;188;321;987;666;-290
40012;9535;18470;51743;79748;28005;8935
40013;4151;2672;2816;9639;6823;-1479
40014;695;314;729;1738;1009;-381
40015;3347;1957;2554;7858;5304;-1390
40016;3035;2167;2034;7236;5202;-868
40018;2181;2413;1778;6372;4594;232
40019;2676;1267;2556;6499;3943;-1409
40020;2146;934;1724;4804;3080;-1212
40022;723;387;1749;2859;1110;-336
40028;674;130;224;1028;804;-544
40031;145;55;145;345;200;-90
40032;1549;610;1908;4067;2159;-939
40033;103;53;217;373;156;-50
40036;403;184;520;1107;587;-219
40037;1352;384;641;2377;1736;-968
40041;3241;2954;3116;9311;6195;-287
40043;506;1096;1598;3200;1602;590
40044;951;439;891;2281;1390;-512
40045;5218;4195;4477;13890;9413;-1023
40046;885;395;781;2061;1280;-490
40049;272;63;318;653;335;-209
40050;363;132;539;1034;495;-231
41001;1132;472;1125;2729;1604;-660
41002;326;90;579;995;416;-236
41003;542;207;276;1025;749;-335
41004;337;129;150;616;466;-208
41005;255;194;127;576;449;-61
41006;138;43;104;285;181;-95
41007;1416;908;2633;4957;2324;-508
41008;425;89;455;969;514;-336
41009;394;128;439;961;522;-266
41010;2496;1299;1821;5616;3795;-1197
41012;2344;1379;1189;4912;3723;-965
41013;8466;8716;23549;40731;17182;250
41014;1997;1093;2765;5855;3090;-904
41015;1728;1973;3046;6747;3701;245
41016;285;60;173;518;345;-225
41017;85;75;49;209;160;-10
41018;381;114;206;701;495;-267
41019;1551;987;1113;3651;2538;-564
41020;1806;667;839;3312;2473;-1139
41021;160;167;138;465;327;7
41022;422;383;431;1236;805;-39
41023;412;374;531;1317;786;-38
41025;281;114;357;752;395;-167
41026;216;258;208;682;474;42
41027;628;495;450;1573;1123;-133
41028;1032;731;883;2646;1763;-301
41029;3111;1848;2623;7582;4959;-1263
41030;740;813;687;2240;1553;73
41031;145;41;129;315;186;-104
41032;752;117;209;1078;869;-635
41033;194;52;274;520;246;-142
41034;933;421;466;1820;1354;-512
41035;208;88;163;459;296;-120
41036;2417;2982;1528;6927;5399;565
41037;998;451;548;1997;1449;-547
41038;820;475;594;1889;1295;-345
41040;627;707;419;1753;1334;80
41041;229;158;142;529;387;-71
41043;903;756;1986;3645;1659;-147
41044;7579;15157;40656;63392;22736;7578
41045;710;415;813;1938;1125;-295
41046;371;196;133;700;567;-175
41047;509;513;523;1545;1022;4
41048;185;103;137;425;288;-82
41049;428;399;608;1435;827;-29
41050;2008;1670;1599;5277;3678;-338
41051;1618;357;865;2840;1975;-1261
41052;499;107;203;809;606;-392
41054;829;554;816;2199;1383;-275
41056;3128;2170;1853;7151;5298;-958
41057;860;395;1346;2601;1255;-465
41058;474;527;311;1312;1001;53
41059;558;1048;1207;2813;1606;490
41060;316;130;213;659;446;-186
41061;303;131;129;563;434;-172
41062;951;353;427;1731;1304;-598
41064;194;150;262;606;344;-44
41065;3045;1710;1545;6300;4755;-1335
41066;1223;1143;2480;4846;2366;-80
41067;1782;7338;5935;15055;9120;5556
42001;1968;564;867;3399;2532;-1404
42002;7378;28272;43044;78694;35650;20894
42003;897;723;1192;2812;1620;-174
42004;432;323;281;1036;755;-109
42005;689;264;437;1390;953;-425
42006;2078;2292;1907;6277;4370;214
42007;1049;597;411;2057;1646;-452
42008;2059;669;646;3374;2728;-1390
42009;451;106;99;656;557;-345
42010;4077;4267;6277;14621;8344;190
42011;460;168;397;1025;628;-292
42012;1019;1042;779;2840;2061;23
42013;995;1286;1035;3316;2281;291
42014;4515;1884;2943;9342;6399;-2631
42015;1167;777;1402;3346;1944;-390
42016;1313;354;1030;2697;1667;-959
42017;1990;5628;12906;20524;7618;3638
42018;6940;4274;6026;17240;11214;-2666
42019;1959;846;3245;6050;2805;-1113
42020;505;466;294;1265;971;-39
42021;5487;12133;14769;32389;17620;6646
42022;3183;3296;3324;9803;6479;113
42023;2009;1182;1181;4372;3191;-827
42024;441;546;118;1105;987;105
42025;1302;1861;562;3725;3163;559
42026;524;306;503;1333;830;-218
42027;3453;802;1720;5975;4255;-2651
42028;772;495;374;1641;1267;-277
42029;1118;1027;541;2686;2145;-91
42030;2494;947;1286;4727;3441;-1547
42031;685;251;378;1314;936;-434
42032;1091;1005;660;2756;2096;-86
42033;700;269;309;1278;969;-431
42034;7241;6632;11620;25493;13873;-609
42035;1801;903;1668;4372;2704;-898
42036;793;554;952;2299;1347;-239
42037;233;47;54;334;280;-186
42038;1661;504;932;3097;2165;-1157
42039;1480;910;993;3383;2390;-570
42040;710;449;322;1481;1159;-261
42041;808;337;337;1482;1145;-471
42042;304;198;171;673;502;-106
42043;1354;417;889;2660;1771;-937
42044;1356;663;2174;4193;2019;-693
42045;5843;7510;16224;29577;13353;1667
42046;891;733;1087;2711;1624;-158
42047;777;708;656;2141;1485;-69
42048;1250;490;713;2453;1740;-760
42049;737;122;419;1278;859;-615
43001;33;4;11;48;37;-29
43002;536;214;573;1323;750;-322
43003;864;749;1378;2991;1613;-115
43004;595;292;366;1253;887;-303
43005;40;4;16;60;44;-36
43006;512;360;351;1223;872;-152
43007;734;2125;2645;5504;2859;1391
43008;193;32;108;333;225;-161
43009;1314;529;978;2821;1843;-785
43010;58;30;49;137;88;-28
43011;162;36;53;251;198;-126
43012;1619;1966;3440;7025;3585;347
43013;4772;9231;15169;29172;14003;4459
43014;364;274;221;859;638;-90
43015;3829;2711;4449;10989;6540;-1118
43016;499;223;546;1268;722;-276
43017;102;61;119;282;163;-41
43018;63;8;12;83;71;-55
43019;321;89;298;708;410;-232
43020;227;265;85;577;492;38
43021;148;30;180;358;178;-118
43022;538;278;564;1380;816;-260
43023;5192;14902;15730;35824;20094;9710
43024;1719;1274;3332;6325;2993;-445
43025;1066;322;1228;2616;1388;-744
43026;1980;1348;1876;5204;3328;-632
43027;32;11;3;46;43;-21
43028;2308;1319;1652;5279;3627;-989
43029;888;426;903;2217;1314;-462
43030;1021;1013;811;2845;2034;-8
43031;1683;1165;2404;5252;2848;-518
43032;166;49;178;393;215;-117
43033;2491;1411;2870;6772;3902;-1080
43034;227;260;227;714;487;33
43035;207;100;204;511;307;-107
43036;577;247;363;1187;824;-330
43037;208;67;122;397;275;-141
43038;238;149;347;734;387;-89
43039;324;176;242;742;500;-148
43040;91;15;32;138;106;-76
43041;2042;1028;1369;4439;3070;-1014
43042;3231;1802;2560;7593;5033;-1429
43043;3955;1450;4006;9411;5405;-2505
43044;3981;5395;7399;16775;9376;1414
43045;314;166;125;605;480;-148
43046;774;684;789;2247;1458;-90
43047;1831;1286;4430;7547;3117;-545
43048;315;165;320;800;480;-150
43049;501;490;965;1956;991;-11
43050;94;38;65;197;132;-56
43051;385;92;114;591;477;-293
43052;212;72;221;505;284;-140
43053;2366;3290;7716;13372;5656;924
43054;2216;1099;2715;6030;3315;-1117
43055;842;418;511;1771;1260;-424
43056;69;48;77;194;117;-21
43057;141;224;377;742;365;83
44001;678;194;630;1502;872;-484
44002;1216;717;644;2577;1933;-499
44005;574;103;322;999;677;-471
44006;170;110;270;550;280;-60
44007;3427;13798;19207;36432;17225;10371
44010;256;68;204;528;324;-188
44011;2850;887;1365;5102;3737;-1963
44012;684;194;689;1567;878;-490
44013;805;154;273;1232;959;-651
44014;1319;395;461;2175;1714;-924
44015;475;1278;1217;2970;1753;803
44016;300;68;201;569;368;-232
44017;1399;585;1201;3185;1984;-814
44020;3580;436;1367;5383;4016;-3144
44021;382;93;245;720;475;-289
44023;4188;2633;3546;10367;6821;-1555
44027;853;490;331;1674;1343;-363
44029;494;185;330;1009;679;-309
44031;1366;939;875;3180;2305;-427
44032;471;291;566;1328;762;-180
44034;169;20;24;213;189;-149
44036;444;514;581;1539;958;70
44038;84;24;52;160;108;-60
44044;155;33;100;288;188;-122
44045;3451;2293;2822;8566;5744;-1158
44054;993;700;1303;2996;1693;-293
44056;84;6;7;97;90;-78
44063;897;1201;1109;3207;2098;304
44064;546;105;315;966;651;-441
44065;241;190;203;634;431;-51
44066;6542;11645;15185;33372;18187;5103
44071;2091;1205;1536;4832;3296;-886
44073;636;85;292;1013;721;-551
45001;2793;2539;2632;7964;5332;-254
45002;342;399;315;1056;741;57
45003;8070;6339;21814;36223;14409;-1731
45004;197;60;127;384;257;-137
45005;151;73;126;350;224;-78
45006;612;128;358;1098;740;-484
45007;1239;559;1872;3670;1798;-680
45008;1502;453;660;2615;1955;-1049
45009;1374;515;915;2804;1889;-859
45010;7649;9026;24603;41278;16675;1377
45011;3145;827;1627;5599;3972;-2318
45012;547;289;414;1250;836;-258
45013;781;148;237;1166;929;-633
45014;804;1269;2299;4372;2073;465
45015;493;116;265;874;609;-377
45016;1112;696;973;2781;1808;-416
45017;115;20;195;330;135;-95
46001;3997;3587;3446;11030;7584;-410
46002;1226;686;1445;3357;1912;-540
46003;1827;2665;2999;7491;4492;838
46004;1640;2089;1894;5623;3729;449
46005;6672;5665;8228;20565;12337;-1007
46006;634;181;353;1168;815;-453
46007;11417;8031;11816;31264;19448;-3386
46008;156;11;53;220;167;-145
46009;1065;2871;2043;5979;3936;1806
46010;570;173;270;1013;743;-397
46011;1477;607;1091;3175;2084;-870
46012;114;45;75;234;159;-69
46013;1354;3657;1491;6502;5011;2303
46014;212;19;44;275;231;-193
46015;1043;1090;839;2972;2133;47
46016;106;37;93;236;143;-69
46017;12017;16549;32550;61116;28566;4532
46018;6643;1980;4792;13415;8623;-4663
46019;474;66;388;928;540;-408
46020;374;71;77;522;445;-303
46021;1567;894;732;3193;2461;-673
46022;989;571;653;2213;1560;-418
46023;556;243;514;1313;799;-313
46024;5001;4443;6047;15491;9444;-558
46025;773;516;373;1662;1289;-257
46026;2500;4445;2164;9109;6945;1945
46027;510;142;192;844;652;-368
46028;3578;1954;2408;7940;5532;-1624
46029;203;23;72;298;226;-180
46030;792;267;521;1580;1059;-525
46031;269;28;146;443;297;-241
46032;80;14;16;110;94;-66
46033;8094;10082;20547;38723;18176;1988
46034;438;254;342;1034;692;-184
46035;372;44;177;593;416;-328
47001;86;124;192;402;210;38
47002;5178;2909;3751;11838;8087;-2269
47003;3105;1246;1391;5742;4351;-1859
47004;260;98;365;723;358;-162
47005;2073;936;1622;4631;3009;-1137
47006;1648;1119;1695;4462;2767;-529
47007;1121;139;335;1595;1260;-982
47008;2509;2490;1344;6343;4999;-19
47009;5544;2615;4851;13010;8159;-2929
47010;3617;1817;2034;7468;5434;-1800
47011;4300;6772;4705;15777;11072;2472
47012;3879;5371;5824;15074;9250;1492
47013;3136;1859;1677;6672;4995;-1277
47014;11129;14395;33670;59194;25524;3266
47015;453;105;231;789;558;-348
47016;2857;1281;1623;5761;4138;-1576
47017;6371;2971;6952;16294;9342;-3400
47018;410;132;232;774;542;-278
47019;821;674;2018;3513;1495;-147
47020;3899;1938;2183;8020;5837;-1961
47021;2292;702;845;3839;2994;-1590
47022;1472;995;735;3202;2467;-477
48001;7546;6391;5429;19366;13937;-1155
48002;2336;1636;3463;7435;3972;-700
48003;1681;2497;817;4995;4178;816
48004;3602;4002;6154;13758;7604;400
48005;5166;9818;3969;18953;14984;4652
48006;13165;10831;10544;34540;23996;-2334
48008;2717;612;1458;4787;3329;-2105
48010;3472;2897;5337;11706;6369;-575
48011;3059;1845;2495;7399;4904;-1214
48012;3833;1963;4308;10104;5796;-1870
48013;1853;329;1120;3302;2182;-1524
48014;8376;14189;16126;38691;22565;5813
48015;4864;1656;2241;8761;6520;-3208
48016;4068;4518;4784;13370;8586;450
48017;30693;106584;151243;288520;137277;75891
48018;553;264;1755;2572;817;-289
48019;5337;3528;6554;15419;8865;-1809
48020;1723;738;975;3436;2461;-985
48021;3326;1256;4141;8723;4582;-2070
48022;4643;1980;2886;9509;6623;-2663
48023;2171;930;1095;4196;3101;-1241
48024;6184;2534;4245;12963;8718;-3650
48025;570;202;410;1182;772;-368
48026;548;101;958;1607;649;-447
48027;865;574;1125;2564;1439;-291
48028;4450;2901;3206;10557;7351;-1549
48030;4207;1409;3155;8771;5616;-2798
48031;163;70;360;593;233;-93
48032;2566;1027;1444;5037;3593;-1539
48033;5817;4288;4729;14834;10105;-1529
48035;4923;2256;3677;10856;7179;-2667
48036;3173;998;1724;5895;4171;-2175
48037;2477;983;1581;5041;3460;-1494
48038;4584;1633;4258;10475;6217;-2951
48039;335;95;202;632;430;-240
48040;1474;697;843;3014;2171;-777
48041;13080;13427;12725;39232;26507;347
48042;2164;1707;2205;6076;3871;-457
48043;13467;16084;12159;41710;29551;2617
48044;5771;3010;3934;12715;8781;-2761
48045;1924;2258;2335;6517;4182;334
48046;2037;278;696;3011;2315;-1759
48049;2477;510;1831;4818;2987;-1967
48050;4083;3462;3412;10957;7545;-621
49001;779;584;780;2143;1363;-195
49002;2579;1567;3816;7962;4146;-1012
49003;494;345;1501;2340;839;-149
49004;505;314;1054;1873;819;-191
49005;1;3;130;134;4;2
49006;1178;877;2732;4787;2055;-301
49007;4093;4781;9001;17875;8874;688
49008;5091;3430;3692;12213;8521;-1661
49009;12267;11065;64506;87838;23332;-1202
49010;323;190;486;999;513;-133
49011;236;109;599;944;345;-127
49012;1938;4134;13350;19422;6072;2196
49013;564;293;1034;1891;857;-271
49014;477;1855;5162;7494;2332;1378
49015;329;124;435;888;453;-205
49016;277;103;144;524;380;-174
49017;5356;3248;9047;17651;8604;-2108
49018;1233;794;1805;3832;2027;-439
49019;110;53;111;274;163;-57
49020;626;300;763;1689;926;-326
50001;2761;1790;1636;6187;4551;-971
50002;2008;403;1038;3449;2411;-1605
50003;2495;449;910;3854;2944;-2046
50004;4392;3074;2265;9731;7466;-1318
50005;2225;543;1176;3944;2768;-1682
50006;364;185;119;668;549;-179
50007;955;391;836;2182;1346;-564
50008;14248;4750;9136;28134;18998;-9498
50009;4175;3199;2705;10079;7374;-976
50010;508;372;398;1278;880;-136
50011;395;132;426;953;527;-263
50012;359;72;241;672;431;-287
50013;1361;928;845;3134;2289;-433
50014;1264;950;608;2822;2214;-314
50015;444;149;117;710;593;-295
50016;369;136;317;822;505;-233
50017;2659;2072;1882;6613;4731;-587
50018;410;240;170;820;650;-170
50019;407;208;359;974;615;-199
50020;767;537;216;1520;1304;-230
50021;111;44;178;333;155;-67
50022;3636;2062;2566;8264;5698;-1574
50023;204;119;100;423;323;-85
50024;1545;338;790;2673;1883;-1207
50025;1251;857;1246;3354;2108;-394
50026;8044;52215;34120;94379;60259;44171
50027;711;683;1684;3078;1394;-28
50028;5181;2356;3104;10641;7537;-2825
50029;5820;15125;8320;29265;20945;9305
50030;461;127;282;870;588;-334
50031;11416;3136;5331;19883;14552;-8280
50032;7002;4810;7759;19571;11812;-2192
50033;3456;6044;4098;13598;9500;2588
50034;443;239;348;1030;682;-204
50035;4124;1611;2720;8455;5735;-2513
50036;1545;516;820;2881;2061;-1029
50037;4341;1395;2185;7921;5736;-2946
50038;3040;1697;1441;6178;4737;-1343
50039;981;1409;4137;6527;2390;428
51001;1376;500;1318;3194;1876;-876
51002;6953;15952;43465;66370;22905;8999
51003;201;98;238;537;299;-103
51004;2113;2273;3989;8375;4386;160
51005;3167;1028;2079;6274;4195;-2139
51006;1923;1003;979;3905;2926;-920
51007;264;188;298;750;452;-76
51008;842;504;706;2052;1346;-338
51009;1055;481;545;2081;1536;-574
51010;642;497;568;1707;1139;-145
51011;667;461;478;1606;1128;-206
51012;2685;1528;4027;8240;4213;-1157
51013;3464;790;1739;5993;4254;-2674
51014;274;45;105;424;319;-229
51015;499;692;396;1587;1191;193
51016;2576;2173;2278;7027;4749;-403
51017;3257;2076;7518;12851;5333;-1181
51018;2099;1434;2573;6106;3533;-665
51019;1023;478;758;2259;1501;-545
51020;1913;599;1265;3777;2512;-1314
51021;994;406;782;2182;1400;-588
51022;1063;669;834;2566;1732;-394
51023;146;42;75;263;188;-104
51024;474;311;395;1180;785;-163
51025;2144;1236;2380;5760;3380;-908
51026;5264;6015;7138;18417;11279;751
51027;284;240;155;679;524;-44
51028;1023;422;581;2026;1445;-601
51029;2362;594;1236;4192;2956;-1768
51030;531;481;974;1986;1012;-50
51031;1373;1454;1581;4408;2827;81
51032;777;460;627;1864;1237;-317
51033;4453;5234;4089;13776;9687;781
51034;2117;3739;5888;11744;5856;1622
51035;255;147;359;761;402;-108
51036;733;283;591;1607;1016;-450
51037;2082;1081;1290;4453;3163;-1001
51038;274;37;165;476;311;-237
51039;3694;4121;3141;10956;7815;427
52001;860;698;2091;3649;1558;-162
52002;2177;742;1577;4496;2919;-1435
52003;767;352;772;1891;1119;-415
52004;1143;616;959;2718;1759;-527
52005;691;626;905;2222;1317;-65
52006;3516;812;1591;5919;4328;-2704
52007;497;240;560;1297;737;-257
52008;606;214;566;1386;820;-392
52009;1149;1522;2223;4894;2671;373
52010;374;107;466;947;481;-267
52011;1505;2152;2638;6295;3657;647
52012;5252;3320;6359;14931;8572;-1932
52013;541;355;882;1778;896;-186
52014;659;1232;1930;3821;1891;573
52015;1880;2769;5104;9753;4649;889
52016;3582;3478;1732;8792;7060;-104
52017;2967;601;1871;5439;3568;-2366
52018;353;127;342;822;480;-226
